identifier,translation,other-identifier,author-name,num-authors,author-gender,author-nationality,book-title,publ-first,publ-edition,publ-ref,publ-decade,publisher,collection,subgenre,type,ISBN,status,read,Bemerkungen,protagonists,narration,setting-type,setting-place,setting-time,translator(s),title-original,publ-original,Startkorpus,Duplikat prüfen
Kenny_Silences,(unknown),,"Kenny, Paul",2,male,BEL,Les silences de Coplan,,1960,1960,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
LockridgeR+F_Garden-Party,yes,,"Lockridge, Richard/Lockridge, Frances",2,mixed,,Garden-Party,,1960,1960,1960s,Le Masque,Romans d'aventures,policier,populaire,(unknown),tei,no,Kapitel nicht erkannt,,,,,,,,,,
Robertson_Singe,yes,,"Robertson, Colin",1,male,,Le singe bleu,,1960,1960,1960s,Le Masque,Romans d'aventures,policier,populaire,(unknown),tei,,,,,,,,"Vernay, Perrine",Peter Gayleigh flies high,,,
Simenon_Ours,no,rv0004,"Simenon, Georges
",1,male,BEL,L'Ours en Peluche,1960,,1960,1960s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Simenon_Viellillards,no,rv0042,"Simenon, Georges",1,male,BEL,Maigret et les Vieillards,1960,,1960,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,"
",,,,,,,,,,
Simon_Route,no,rv0192,"Simon, Claude",1,male,FRA,La Route des Flandres,1960,,1960,1960s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
AmosR_Guepe,yes,,"Amos, Russel Booth",1,male,GBR,Une guêpe dans la ruche,1961,1963,1961,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Wourgaft, C.",Wasp in the web,,,
Bessiere_Legion,no,,"Bessière, Richard F.",1,male,FRA,Légion Alpha,,1961,1961,1960s,Fleuve Noir,Anticipation,scifi,populaire,,tei,yes,,,heterodiegetic,other,other,future,,,,,
BoileauNarcejac_Malefices,no,rv1266,"Boileau, Pierre / Narcejac, Thomas",2,male,FRA,Maléfices,1961,,1961,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,1
Brett_Came,yes,,"Brett, Martin",1,male,CAN,La came à papa,,1961,1961,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Bellac, André",Dead connection,,,
Dard_Accident,no,rv1203,"Dard, Frédéric",1,male,FRA,L'Accident,1961,,1961,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Dard_Mac,no,rv1106,"Dard, Frédéric",1,male,FRA,San-Antonio chez les Mac,1961,,1961,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Demaris_Cyclone,yes,,"Demaris, Ovid",1,male,USA,Cyclone sur la piscine,,1961,1961,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Watkins, F.M.",The Enforcer,,,
Dominique_Temps,no,,"Dominique, Antoine",1,male,FRA,Au temps des cerises,,1961,1961,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,,,,,
Ehrlich_Moment,yes,,"Ehrlich, Jack",1,male,USA,Un moment de faiblesse,,1961,1961,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Louedec, G.",Parole,,,
Fisher_Valise,yes,,"Fisher, Laine",1,female,,J'ai fait la valise,,1961,1961,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Peyran, Michel",Fare prey,,,
Franke_Cage,yes,,"Franke, Herbert W.",1,male,,La cage aux orchidées,1961,1964,1961,1960s,Denoël,Présence du Futur,scifi,populaire,(unknown),tei,,,,,,,,"Deramat, Jean-Michel",Der Orchideenkäfig,1961,,
Godey_Frappez,yes,,"Godey, John",1,male,,Frappez sans entrer,,1961,1961,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Rosenthal, Jean",The 5th house,,,
Kane_Cest,yes,,"Kane, Henry",1,male,,C'est quelqu'un,,1961,1961,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Robillot, Henri",Peter Gunn,,,
Kenny_Coplan,(unknown),,"Kenny, Paul",2,male,BEL,Coplan sème la panique,,1961,1961,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Force,(unknown),,"Kenny, Paul",2,male,BEL,Force de frape,,1961,1961,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Mefie,(unknown),,"Kenny, Paul",2,male,BEL,Coplan se méfie,,1961,1961,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Patrouille,(unknown),,"Kenny, Paul",2,male,BEL,Patrouille noir,,1961,1961,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Riposte,(unknown),,"Kenny, Paul",2,male,BEL,Coplan riposte,,1961,1961,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Venge,(unknown),,"Kenny, Paul",2,male,BEL,Colpan se venge,,1961,1961,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Latour_Accidenti,no,,"Latour, Pierre",1,male,,Accidenti!,,1961,1961,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Page_Atomes,no,,"Page, Alain",1,male,FRA,Atomes de poche,,1961,1961,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,,,,,,,,,,,
Paoli_Pigeons,no,,"Paolli, Paul",1,male,,Les pigeons de Naples,,1961,1961,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,Kapitel nicht erkannt,,,,,,,,,,
Quarry_Totem,yes,,"Quarry, Nick",1,male,,Le totem tue,,1961,1961,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Fler, D. & Poli, F.",No chance in hell,,,
RobbeGrillet_Marienbad,no,rv0196,"Robbe-Grillet, Alain",1,male,FRA,L'anné dernière à Marienbad,1961,,1961,1960s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Simenon_Betty,no,rv0021,"Simenon, Georges",1,male,BEL,Betty,1961,,1961,1960s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Simenon_Maigret,no,rv0024,"Simenon, Georges",1,male,BEL,Maigret et le Voleur Paresseux,1961,,1961,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Simenon_Train,no,rv0083,"Simenon, Georges",1,male,BEL,Le Train,1961,,1961,1960s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Whittington_Pre,yes,,"Whittington, Harry",1,male,,Le pré aux vaches,,1961,1961,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Watkins, F.M.",A night for screaming,,,
BoileauNarcejac_Maldonne,no,rv1269,"Boileau, Pierre / Narcejac, Thomas",2,male,FRA,Maldonne,1962,,1962,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Conty_Suzuki,no,,"Conty, Jean-Pierre",1,male,FRA,Mr Suzuki prend des risques,,1962,1962,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,,,,,,,,,,,
Cooper_Scene,yes,,"Cooper, Clarence L. jr",1,male,USA,La scène,,1962,1962,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Duhamel, Marcel",The scene,,,
Demaris_Cador,yes,,"Demaris, Ovid",1,male,USA,"Cador, fais pas de cadeau!",,1962,1962,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,Kapitel nicht erkannt,,,,,,"Rosenthal, Jean",Candyleg,,,
Flynn_Comptoir,yes,,"Flynn, J.M.",1,male,USA,Le comptoir aux alouettes,,1962,1962,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,Kapitel nicht durchgehend erkannt,,,,,,"Béguin, Antoine",The girl from Las Vegas,,,
Flynn_Crepuscule,yes,,"Flynn, J.M.",1,male,USA,Le crépuscule des margoulins,,1962,1962,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Bénat, André",Ring around a rogue,,,
Flynn_Mais,yes,,"Flynn, J.M.",1,male,USA,Mais ça t'empêchera de te noyer!,,1962,1962,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Santez, Jean",Deep six,,,
Foster_Casseur,yes,,"Foster, Richard",1,male,,Casseur de rackets,,1962,1962,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Wourgaft, C.",Too late for mourning,,,
Garen_Piege,no,,"Garen, Jean-Pierre",1,male,FRA,Piège pour la défense,,1962,1962,1960s,Fleuve Noir,Roman Special-Police,policier,populaire,(unknown),tei,,,,,,,,,,,,
Hunt_Etre,yes,,"Hunt, Mary Vincent",1,female,,Être ou ne pas être,,1962,1962,1960s,Le Masque,Romans d'aventures,policier,populaire,(unknown) ,tei,,,,,,,,"Thies, Monique",The Mystery of Daria Kane,,,
Japrisot_Compartiment,no,rv1036,"Japrisot, Sébastien",1,male,FRA,Compartiment Tueurs,1962,,1962,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Kenny_Difficulte,(unknown),,"Kenny, Paul",2,male,BEL,FX-18 en difficulté,,1962,1962,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan; Fußnoten vorhanden ,,,,,,,,,,
Kenny_Projet,(unknown),,"Kenny, Paul",2,male,BEL,Projet Terreur,,1962,1962,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Tente,(unknown),,"Kenny, Paul",2,male,BEL,Coplan tente sa chance,,1962,1962,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Trahison,(unknown),,"Kenny, Paul",2,male,BEL,Trahison aux enchères,,1962,1962,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Malet_Direct,no,rv1062,"Malet, Léo",1,male,FRA,Nestor Burma En Direct,1962,,1962,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Paoli_Bal,no,,"Paoli, Paul",1,male,,Bal à Bâle,,1962,1962,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Ransome_Veut,yes,,"Ransome, Stephen",1,male,,Elle ne veut!,,1962,1962,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Fillion, J.",Some must watch,,,
Ross_A,yes,,"Ross, Ivan T.",1,male,,Par A plus B,,1962,1962,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Rosenthal, Jean",Murder out of school,,,
Rydell_Madame,yes,,"Rydell, Forbes",1,male,,"Et avec ca, Madame?",,1962,1962,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Watkins, F. M.",If she should die,,,
Simenon_Client,no,rv0027,"Simenon, Georges",1,male,BEL,Maigret et le Client du Samedi,1962,,1962,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Simenon_Porte,no,rv0011,"Simenon, Georges",1,male,BEL,La Porte,1962,,1962,1960s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Simon_Palace,no,rv0187,"Simon, Claude",1,male,FRA,Le Palace,1962,,1962,1960s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Vidal_Cheveu,no,,"Vidal, Georges",1,male,FRA,A un cheveu,,1962,1962,1960s,Fleuve Noir,Roman Special-Police,policier,populaire,(unknown),tei,,,,,,,,,,,,
Vidal_Plein,no,,"Vidal, Georges",1,male,FRA,Plein tarif,,1962,1962,1960s,Fleuve Noir,Roman Special-Police,policier,populaire,(unknown),tei,,,,,,,,,,,,
White_Joli,yes,,White. Lionel,1,male,,Tout ce joli monde,,1962,1962,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Sollacaro, G.",A grave undertaking,,,
dEaubonne_Echiquier,no,,"D'Eaubonne, Françoise",1,female,FRA,L'échiquier du temps,1962,1962,1962,1960s,Hachette,Le Rayon Fantastique,scifi,populaire,(unknown),tei,,,,,,,,,,,,
dEaubonne_Sept,no,,"D'Eaubonne, Françoise",1,female,FRA,Les sept fils de l'étoile,1962,1962,1962,1960s,Hachette,Le Rayon Fantastique,scifi,populaire,(unknown),tei,,,,,,,,,,,,
Brett_Chabanais,yes,,"Brett, Martin",1,male,CAN,Chabanais chez les pachas,,1963,1963,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,"
",leicht abgeschnittene Seiten am Ende; fehlende Buchstaben manuell ergänzt,,,,,,"Sollacaro, G.",Shout for a killer,,,
Brown_Refuse,yes,,"Brown, Ferderic",1,male,USA,Ca ne se refuse pas,,1963,1963,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,Kapitel nicht erkannt,,,,,,"Rosenthal, Jean",Knock three-one-two,,,
Caillet_Jugez,no,,"Caillet, Pierre",1,male,FRA,Jugez cet homme !,,1963,1963,1960s,Le Masque,Romans d'aventures,policier,populaire,,present+read,no,,,heterodiegetic,urban,USA,,,,,,
Conty_Contre,no,,"Conty, Jean-Pierre",1,male,FRA,Mr Suzuki contre Goliath V,,1963,1963,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Conty_Terreur,no,,"Conty, Jean-Pierre",1,male,FRA,Mr Suzuki et la terreur blanche,,1963,1963,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,,,,,,,,,,,
Dard_Gala,no,rv1195,"Dard, Frédéric",1,male,FRA,Le Gala des Emplumés,1963,,1963,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Dard_Marchait,no,rv1209,"Dard, Frédéric",1,male,FRA,Quelqu'un Marchait sur ma Tombe,1963,,1963,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Faller_Ondes,no,,"Faller, Roger",1,male,FRA,Ondes de choc,,1963,1963,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,,,,,,,,,,,
Fitzgerald_Croisade,yes,,"Fitzgerald, Kevin",1,male,,Croisade sur les pointes,,1963,1963,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Louedec, G.",Quiet under the sun,,,
Fitzgerald_Pericoloso,yes,,"Fitzgerald, Kevin",1,male,,E pericoloso sporgesi (Ne pas se pencher au dehors),,1963,1963,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Maury, André",Dangerous to lean out,,,
Garen_Poursuite,no,,"Garen, Jean-Pierre",1,male,FRA,Poursuite sans espoir,,1963,1963,1960s,Fleuve Noir,Roman Special-Police,policier,populaire,(unknown),tei,,,,,,,,,,,,
Gonzales_Monde,yes,,"Gonzales, John",1,male,,Du monde dans mon lit,,1963,1963,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Alpérine, Paul",Someone's sleeping in my bed,,,
Henneberg_Sang,no,,"Henneberg, Nathalie Ch.",1,female,FRA,Le sang des astres,1963,1963,1963,1960s,Hachette,-,scifi,populaire,-,tei,,keine ISBN,,,,,,,,,,
Japrisot_Piege,no,rv1035,"Japrisot, Sébastien",1,male,FRA,Piège pour Cendrillon,1963,,1963,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Kenny_Guerilla,(unknown),,"Kenny, Paul",2,male,BEL,Guerilla en enfer,,1963,1963,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Indicatif,(unknown),,"Kenny, Paul",2,male,BEL,Indicatif FX 18,,1963,1963,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Revolte,(unknown),,"Kenny, Paul",2,male,BEL,Coplan se revolte,,1963,1963,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Stoppez,(unknown),,"Kenny, Paul",2,male,BEL,Stoppez Coplan,,1963,1963,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Temps,(unknown),,"Kenny, Paul",2,male,BEL,Le temps des vendus,,1963,1963,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Lay_Feu,no,,"Lay, André",1,male,FRA,Par le feu par le fer,,1963,1963,1960s,Fleuve Noir,Roman Special-Police,policier,populaire,(unknown),tei,,,,,,,,,,,,
LeClezio_Proces,no,rv0696,"LeClezio, Jean-Marie",1,male,FRA,Proces Verbal,1963,,1963,1960s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Mackenzie_Surexpose,yes,,"Mackenzie, Donald",1,male,,Surexposé!,,1963,1963,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Alpérine, Paul",Double exposure,,,
Page_Gueule,no,,"Page, Alain",1,male,FRA,La gueule d'un autre,,1963,1963,1960s,Fleuve Noir,Roman Special-Police,policier,populaire,(unknown),tei,,,,,,,,,,,,
Poli_Sacco,no,,"Poli, François",1,male,,Sacco à la une,,1963,1963,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Rank_Carnaval,no,,"Rank, Claude",1,male,FRA,Le carnaval des vautours,,1963,1963,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,,,,,,,,,,,
Ryck_Heures,no,rv0660,"Ryck, Francis",1,male,FRA,Heures Ouvrables,1963,,1963,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Sarraute_Fruits,no,,"Sarraute, Nathalie",1,female,,Les Fruits d'Or,,1963,1963,1960s,Gallimard,Folio,blanche,blanche,2-07-036390-2,ocr,yes,,,,,,,,,,,
Simenon_Anneaux,no,rv0055,"Simenon, Georges",1,male,BEL,Les Anneaux de Bicêtre,1963,,1963,1960s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Simenon_Clochard,no,rv0062,"Simenon, Georges",1,male,BEL,Maigret et le Clochard,1963,,1963,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Vidal_Reaction,no,,"Vidal, Georges",1,male,FRA,Réaction de grâce,,1963,1963,1960s,Fleuve Noir,Roman Special-Police,policier,populaire,(unknown),tei,,,,,,,,,,,,
Amila_Lune,no,rv0680,"Amila, Jean",1,male,FRA,Lune Omaha,1964,,1964,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Amila_Noces,no,,"Amila, Jean",1,male,FRA,Noces de soufre,,1964,1964,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Amila_Noces,no,rv0681,"Amila, Jean",1,male,FRA,Noces Soufre,1964,,1964,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Amila_Pitie,no,rv0683,"Amila, Jean",1,male,FRA,Pitie Rats,1964,,1964,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
BenzimraA+J_Finir,no,,"Benzimra, André / Benzimra, Jacqueline",2,mixed,FRA,Et finir en beauté,,1964,1964,1960s,Le Masque,Romans d'aventures,policier,populaire,(unknown),tei,no,,,,,,,,,,,
Bernanos_Grands,no,,"Bernanos, Georges",1,male,FRA,Les grands cimetières sous la lune,,1964,1964,1960s,,(unknown),blanche,blanche,(unknown),tei,no,"Seiten 236-237, 301-302 fehlen",,,,,,,,,,
BoileauNarcejac_Victimes,no,rv1268,"Boileau, Pierre / Narcejac, Thomas",2,male,FRA,Les Victimes,1964,,1964,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,in <head> *** statt Überschriften; sind dies wirklich die Kapitel?,,,,,,,,,,
Carrick_Rapace,yes,,"Carrick, John",1,male,GBR,Le rapace,,1964,1964,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Peyran, Michel",The vulture,,,
Daly_Tome,yes,,"Daly, Elizabeth",1,female,USA,Le tome II a disparu,,1964,1964,1960s,Le Masque,Romans d'aventures,policier,populaire,(unknown),tei,no,,,,,,,,Murders in volume II,,,
dEaubonne_Reve,no,,"d'Eaubonne, Françoise",1,female,FRA,Rêve de feu,1964,1964,1964,1960s,Hachette,Le Rayon fantastique,scifi,populaire,-,tei,,keine ISBN,,,,,,,,,,
Duras_Ravissement,no,rv0212,"Duras, Marguerite",1,female,FRA,Le Ravissement de Lol v. Stein,1964,,1964,1960s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Faller_Quai,no,,"Faller, Roger",1,male,FRA,Quai 5,,1964,1964,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Teile und Kapitel,,,,,,,,,,
Francis_Panique,yes,,"Francis, Dick",1,male,,Panique au pesage,,1964,1964,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Grégoire, Catherine",Nerve,,,
Garen_Malheur,no,,"Garen, Jean-Pierre",1,male,FRA,Malheur a la defense,,1964,1964,1960s,Fleuve Noir,Roman Special-Police,policier,populaire,(unknown),tei,,,,,,,,,,,,
Kenny_Astuces,(unknown),,"Kenny, Paul",2,male,BEL,Les astuces de Coplan,,1964,1964,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Chantiers,(unknown),,"Kenny, Paul",2,male,BEL,Chantiers de mort,,1964,1964,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Corrige,(unknown),,"Kenny, Paul",2,male,BEL,FX-18 corrige le tir,,1964,1964,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Doit,(unknown),,"Kenny, Paul",2,male,BEL,F. X. 18 doit sauter,,1964,1964,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Ouvre,(unknown),,"Kenny, Paul",2,male,BEL,Coplan ouvre le feu,,1964,1964,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Coplan,,,,,,,,,,
Kenny_Tentations,no,,"Kenny, Paul",2,male,BEL,Les tentations de la violence,,1964,1964,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,,tei,,,,,,,,,,,,
Lay_Sommier,no,,"Lay, André",1,male,FRA,Le sommier,,1964,1964,1960s,Fleuve Noir,Roman Special-Police,policier,populaire,(unknown),tei,,,,,,,,,,,,
Mallet_Region,no,,"Mallet, Robert",1,male,,Région inhabitée,,1964,1964,1960s,Gallimard,Folio,blanche,blanche,2-07-038483-7,tei,,keine Kapitelüberschriften vorhanden,,,,,,,,,,
McBain_Dix,yes,,"McBain, Ed",1,male,,Dix plus un,,1964,1964,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Fitzgerald, R.",Ten plus one,,,
Page_Orages,no,,"Page, Alain",1,male,FRA,Orages sur Calone,,1964,1964,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,,,,,,,,,,,
Poli_Perles,no,,"Poli, Francois",1,male,,Des perles aux requins,,1964,1964,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,,,,,
Rank_Corrida,no,,"Rank, Claude",1,male,FRA,Corrida pour un espion,,1964,1964,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,Teile und Kapitel; nicht durchgehend erkannt,,,,,,,,,,
Rank_Fois,no,,"Rank, Claude",1,male,FRA,3 fois 3 jours,,1964,1964,1960s,Fleuve Noir,Roman d'espionnage,espionnage,populaire,(unknown),tei,,,,,,,,,,,,
Simenon_Fantome,no,rv0065,"Simenon, Georges",1,male,BEL,Maigret et le Fantôme,1964,,1964,1960s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Simenon_Petit,no,rv0002,"Simenon, Georges",1,male,BEL,L'Homme au Petit Chien,1964,,1964,1960s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Vidal_Terreur,no,,"Vidal, Georges",1,male,FRA,Terreur sur la personne,,1964,1964,1960s,Fleuve Noir,Roman Special-Police,policier,populaire,(unknown),tei,,,,,,,,,,,,
Whittington_Panne,yes,,"Whittington, Harry",1,male,,La panne fantôme,,1964,1964,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Sollacaro, G.",Hot as fire cold as ice,,,
BoileauNarcejac_Mon,no,rv0200,"Boileau, Pierre / Narcejac, Thomas",2,male,FRA,Et Mon Tout est un Homme,1965,,1965,1960s,(unknown),(unknown),blanche,blanche,(unknown),tei,,in <head> *** statt Überschriften; sind dies wirklich die Kapitelanfänge?,,,,,,,,,,
Craig_Catimini,yes,,"Craig, Jonathan",1,male,USA,En catimini,,1965,1965,1960s,Gallimard,Série noire,policier,populaire,(unknown),tei,,,,,,,,"Fillion, J.",Case of the silent stranger,,,
Exbrayat_Petite,no,,"Exbrayat, Charles",1,male,FRA,Une Petite morte de rien du tout,,1965,1965,1960s,Le Masque,Romans d'aventures,policier,populaire,(unknown),tei,,Teile und Kapitel (erkannt),,,,,,,,,,
